food_code,food_description,number_of_servings,measure_description,gram_weight
27510387.0,Double cheeseburger (McDonalds),1.0,1 double cheeseburger,165.0
27510387.0,Double cheeseburger (McDonalds),1.0,Quantity not specified,165.0
27510388.0,McDouble (McDonalds),1.0,Per 100g,100.0
27510388.0,McDouble (McDonalds),1.0,1 double cheeseburger,140.0
27510388.0,McDouble (McDonalds),1.0,Quantity not specified,140.0
27510389.0,Big Mac (McDonalds) (Includes: Mac Jr; Grand Mac),1.0,Per 100g,100.0
27510389.0,Big Mac (McDonalds) (Includes: Mac Jr; Grand Mac),1.0,1 MCDonald's Mac Jr,135.0
27510389.0,Big Mac (McDonalds) (Includes: Mac Jr; Grand Mac),1.0,1 McDonald's Big Mac,205.0
27510389.0,Big Mac (McDonalds) (Includes: Mac Jr; Grand Mac),1.0,1 McDonald's Grand Mac,315.0
27510389.0,Big Mac (McDonalds) (Includes: Mac Jr; Grand Mac),1.0,Quantity not specified,205.0
27510401.0,"Double cheeseburger, from fast food, 2 medium patties (Includes: quarter pound patty)",1.0,Per 100g,100.0
27510401.0,"Double cheeseburger, from fast food, 2 medium patties (Includes: quarter pound patty)",1.0,1 double cheeseburger,270.0
27510401.0,"Double cheeseburger, from fast food, 2 medium patties (Includes: quarter pound patty)",1.0,Quantity not specified,270.0
27510405.0,"Double cheeseburger, from fast food, 2 large patties (Includes: third pound size patty)",1.0,Per 100g,100.0
27510405.0,"Double cheeseburger, from fast food, 2 large patties (Includes: third pound size patty)",1.0,1 double cheeseburger,330.0
27510405.0,"Double cheeseburger, from fast food, 2 large patties (Includes: third pound size patty)",1.0,Quantity not specified,330.0
27510501.0,"Hamburger slider, from fast food (Includes: White Castle Original Slider; slider)",1.0,Per 100g,100.0
27510501.0,"Hamburger slider, from fast food (Includes: White Castle Original Slider; slider)",1.0,1 miniature hamburger,50.0
27510501.0,"Hamburger slider, from fast food (Includes: White Castle Original Slider; slider)",1.0,Quantity not specified,50.0
27510521.0,"Hamburger, NFS",1.0,Per 100g,100.0
27510521.0,"Hamburger, NFS",1.0,1 hamburger,145.0
27510521.0,"Hamburger, NFS",1.0,Quantity not specified,145.0
27510531.0,"Hamburger, from fast food, 1 small patty (Includes: junior patty)",1.0,Per 100g,100.0
27510531.0,"Hamburger, from fast food, 1 small patty (Includes: junior patty)",1.0,1 hamburger,90.0
27510531.0,"Hamburger, from fast food, 1 small patty (Includes: junior patty)",1.0,Quantity not specified,90.0
27510551.0,Hamburger (Burger King),1.0,Per 100g,100.0
27510551.0,Hamburger (Burger King),1.0,1 hamburger,100.0
27510551.0,Hamburger (Burger King),1.0,Quantity not specified,100.0
27510552.0,Whopper Jr (Burger King),1.0,Per 100g,100.0
27510552.0,Whopper Jr (Burger King),1.0,1 hamburger,135.0
27510552.0,Whopper Jr (Burger King),1.0,Quantity not specified,135.0
27510553.0,Hamburger (McDonalds),1.0,Per 100g,100.0
27510553.0,Hamburger (McDonalds),1.0,1 hamburger,100.0
27510553.0,Hamburger (McDonalds),1.0,Quantity not specified,100.0
27510565.0,"Hamburger, from school cafeteria (Includes: school hamburger, nfs; any size patty, excluding miniature; plain or with condiments)",1.0,Per 100g,100.0
27510565.0,"Hamburger, from school cafeteria (Includes: school hamburger, nfs; any size patty, excluding miniature; plain or with condiments)",1.0,1 hamburger,90.0
27510565.0,"Hamburger, from school cafeteria (Includes: school hamburger, nfs; any size patty, excluding miniature; plain or with condiments)",1.0,Quantity not specified,90.0
27510573.0,Hamburger slider (Includes: miniature patty),1.0,Per 100g,100.0
27510573.0,Hamburger slider (Includes: miniature patty),1.0,1 miniature hamburger,70.0
27510573.0,Hamburger slider (Includes: miniature patty),1.0,Quantity not specified,70.0
27510575.0,"Hamburger, on white bun, 1 small patty (Includes: homemade; bun, NFS; junior patty)",1.0,Per 100g,100.0
27510575.0,"Hamburger, on white bun, 1 small patty (Includes: homemade; bun, NFS; junior patty)",1.0,1 hamburger,115.0
27510575.0,"Hamburger, on white bun, 1 small patty (Includes: homemade; bun, NFS; junior patty)",1.0,Quantity not specified,115.0
27510576.0,"Hamburger, on wheat bun, 1 small patty (Includes: homemade; junior patty)",1.0,Per 100g,100.0
27510576.0,"Hamburger, on wheat bun, 1 small patty (Includes: homemade; junior patty)",1.0,1 hamburger,115.0
27510576.0,"Hamburger, on wheat bun, 1 small patty (Includes: homemade; junior patty)",1.0,Quantity not specified,115.0
27510601.0,"Hamburger, from fast food, 1 medium patty (Includes: quarter pound patty)",1.0,Per 100g,100.0
27510601.0,"Hamburger, from fast food, 1 medium patty (Includes: quarter pound patty)",1.0,1 hamburger,145.0
27510601.0,"Hamburger, from fast food, 1 medium patty (Includes: quarter pound patty)",1.0,Quantity not specified,145.0
27510605.0,"Hamburger, from fast food, 1 large patty (Includes: third pound size patty)",1.0,Per 100g,100.0
27510605.0,"Hamburger, from fast food, 1 large patty (Includes: third pound size patty)",1.0,1 hamburger,175.0
27510605.0,"Hamburger, from fast food, 1 large patty (Includes: third pound size patty)",1.0,Quantity not specified,175.0
27510615.0,Whopper (Burger King),1.0,Per 100g,100.0
27510615.0,Whopper (Burger King),1.0,1 hamburger,270.0
27510615.0,Whopper (Burger King),1.0,Quantity not specified,270.0
27510631.0,"Hamburger, on white bun, 1 medium patty (Includes: homemade; bun, NFS; white and other bread such as potato, Italian, and rye; bread, nfs; quarter pound patty)",1.0,Per 100g,100.0
27510631.0,"Hamburger, on white bun, 1 medium patty (Includes: homemade; bun, NFS; white and other bread such as potato, Italian, and rye; bread, nfs; quarter pound patty)",1.0,1 hamburger,145.0
27510631.0,"Hamburger, on white bun, 1 medium patty (Includes: homemade; bun, NFS; white and other bread such as potato, Italian, and rye; bread, nfs; quarter pound patty)",1.0,Quantity not specified,145.0
27510632.0,"Hamburger, on wheat bun, 1 medium patty (Includes: homemade; wheat bread; quarter pound patty)",1.0,Per 100g,100.0
27510632.0,"Hamburger, on wheat bun, 1 medium patty (Includes: homemade; wheat bread; quarter pound patty)",1.0,1 hamburger,145.0
27510632.0,"Hamburger, on wheat bun, 1 medium patty (Includes: homemade; wheat bread; quarter pound patty)",1.0,Quantity not specified,145.0
27510635.0,"Hamburger, on white bun, 1 large patty (Includes: on bread or roll; NS as to grain; third pound size patty)",1.0,Per 100g,100.0
27510635.0,"Hamburger, on white bun, 1 large patty (Includes: on bread or roll; NS as to grain; third pound size patty)",1.0,1 hamburger,175.0
27510635.0,"Hamburger, on white bun, 1 large patty (Includes: on bread or roll; NS as to grain; third pound size patty)",1.0,Quantity not specified,175.0
27510636.0,"Hamburger, on wheat bun, 1 large patty (Includes: on bread or roll; multigrain, whole grain or whole wheat; quarter pound or regular size patty)",1.0,Per 100g,100.0
27510636.0,"Hamburger, on wheat bun, 1 large patty (Includes: on bread or roll; multigrain, whole grain or whole wheat; quarter pound or regular size patty)",1.0,1 hamburger,175.0
27510636.0,"Hamburger, on wheat bun, 1 large patty (Includes: on bread or roll; multigrain, whole grain or whole wheat; quarter pound or regular size patty)",1.0,Quantity not specified,175.0
27510649.0,"Double hamburger, on white bun, 2 small patties (Includes: on bread or roll; NS as to grain; junior or kid's meal size patty)",1.0,Per 100g,100.0
27510649.0,"Double hamburger, on white bun, 2 small patties (Includes: on bread or roll; NS as to grain; junior or kid's meal size patty)",1.0,1 double hamburger,180.0
27510649.0,"Double hamburger, on white bun, 2 small patties (Includes: on bread or roll; NS as to grain; junior or kid's meal size patty)",1.0,Quantity not specified,180.0
27510652.0,"Double hamburger, on wheat bun, 2 small patties (Includes: on bread or roll; multigrain, whole grain or whole wheat; junior or kid's meal size patty)",1.0,Per 100g,100.0
27510652.0,"Double hamburger, on wheat bun, 2 small patties (Includes: on bread or roll; multigrain, whole grain or whole wheat; junior or kid's meal size patty)",1.0,1 double hamburger,180.0
27510652.0,"Double hamburger, on wheat bun, 2 small patties (Includes: on bread or roll; multigrain, whole grain or whole wheat; junior or kid's meal size patty)",1.0,Quantity not specified,180.0
27510655.0,"Double hamburger, on white bun, 2 medium patties (Includes: on bread or roll; NS as to grain; quarter pound or regular size patty)",1.0,Per 100g,100.0
27510655.0,"Double hamburger, on white bun, 2 medium patties (Includes: on bread or roll; NS as to grain; quarter pound or regular size patty)",1.0,1 double hamburger,230.0
27510655.0,"Double hamburger, on white bun, 2 medium patties (Includes: on bread or roll; NS as to grain; quarter pound or regular size patty)",1.0,Quantity not specified,230.0
27510657.0,"Double hamburger, on wheat bun, 2 medium patties (Includes: on bread or roll; multigrain, whole grain or whole wheat; quarter pound or regular size patty)",1.0,Per 100g,100.0
27510657.0,"Double hamburger, on wheat bun, 2 medium patties (Includes: on bread or roll; multigrain, whole grain or whole wheat; quarter pound or regular size patty)",1.0,1 double hamburger,230.0
27510657.0,"Double hamburger, on wheat bun, 2 medium patties (Includes: on bread or roll; multigrain, whole grain or whole wheat; quarter pound or regular size patty)",1.0,Quantity not specified,230.0
27510658.0,"Double hamburger, on white bun, 2 large patties (Includes: on bread or roll; NS as to grain; third pound size patty)",1.0,Per 100g,100.0
27510658.0,"Double hamburger, on white bun, 2 large patties (Includes: on bread or roll; NS as to grain; third pound size patty)",1.0,1 double hamburger,290.0
27510658.0,"Double hamburger, on white bun, 2 large patties (Includes: on bread or roll; NS as to grain; third pound size patty)",1.0,Quantity not specified,290.0
27510659.0,"Double hamburger, on wheat bun, 2 large patties (Includes: on bread or roll; multigrain, whole grain or whole wheat; quarter pound or regular size patty)",1.0,Per 100g,100.0
27510659.0,"Double hamburger, on wheat bun, 2 large patties (Includes: on bread or roll; multigrain, whole grain or whole wheat; quarter pound or regular size patty)",1.0,1 double hamburger,290.0
27510659.0,"Double hamburger, on wheat bun, 2 large patties (Includes: on bread or roll; multigrain, whole grain or whole wheat; quarter pound or regular size patty)",1.0,Quantity not specified,290.0
27510661.0,"Double hamburger, from fast food, 2 small patties (Includes: junior patty)",1.0,Per 100g,100.0
27510661.0,"Double hamburger, from fast food, 2 small patties (Includes: junior patty)",1.0,1 double hamburger,130.0
27510661.0,"Double hamburger, from fast food, 2 small patties (Includes: junior patty)",1.0,Quantity not specified,130.0
27510671.0,"Double hamburger, from fast food, 2 medium patties (Includes: quarter pound patty)",1.0,Per 100g,100.0
27510671.0,"Double hamburger, from fast food, 2 medium patties (Includes: quarter pound patty)",1.0,1 double hamburger,230.0
27510671.0,"Double hamburger, from fast food, 2 medium patties (Includes: quarter pound patty)",1.0,Quantity not specified,230.0
27510675.0,"Double hamburger, from fast food, 2 large patties (Includes: third pound size patty)",1.0,Per 100g,100.0
27510675.0,"Double hamburger, from fast food, 2 large patties (Includes: third pound size patty)",1.0,1 double hamburger,290.0
27510675.0,"Double hamburger, from fast food, 2 large patties (Includes: third pound size patty)",1.0,Quantity not specified,290.0
27510700.0,Meatball sandwich or sub,1.0,Per 100g,100.0
27510700.0,Meatball sandwich or sub,1.0,1 regular,180.0
27510700.0,Meatball sandwich or sub,1.0,1 large,270.0
27510700.0,Meatball sandwich or sub,1.0,"1 regular or 6"" submarine",270.0
27510700.0,Meatball sandwich or sub,1.0,1 miniature/slider,90.0
27510700.0,Meatball sandwich or sub,1.0,Quantity not specified,180.0
27510702.0,Meatloaf sandwich,1.0,Per 100g,100.0
27510702.0,Meatloaf sandwich,1.0,"1 sandwich, any size",135.0
27510702.0,Meatloaf sandwich,1.0,Quantity not specified,135.0
27510705.0,"Chiliburger, with or without cheese, on bun (Includes: hamburger with chili; taco burger, any size patty; any source)",1.0,Per 100g,100.0
27510705.0,"Chiliburger, with or without cheese, on bun (Includes: hamburger with chili; taco burger, any size patty; any source)",1.0,1 chiliburger,210.0
27510705.0,"Chiliburger, with or without cheese, on bun (Includes: hamburger with chili; taco burger, any size patty; any source)",1.0,Quantity not specified,210.0
27510910.0,"Corned beef sandwich on white (Includes: bread, bun or roll; pastrami)",1.0,Per 100g,100.0
27510910.0,"Corned beef sandwich on white (Includes: bread, bun or roll; pastrami)",1.0,1 regular,115.0
27510910.0,"Corned beef sandwich on white (Includes: bread, bun or roll; pastrami)",1.0,1 large,175.0
27510910.0,"Corned beef sandwich on white (Includes: bread, bun or roll; pastrami)",1.0,"1 regular or 6"" submarine",175.0
27510910.0,"Corned beef sandwich on white (Includes: bread, bun or roll; pastrami)",1.0,1 miniature/slider,60.0
27510910.0,"Corned beef sandwich on white (Includes: bread, bun or roll; pastrami)",1.0,Quantity not specified,115.0
27510920.0,"Corned beef sandwich on white, with cheese (Includes: bread, bun or roll; pastrami)",1.0,Per 100g,100.0
27510920.0,"Corned beef sandwich on white, with cheese (Includes: bread, bun or roll; pastrami)",1.0,1 regular,135.0
27510920.0,"Corned beef sandwich on white, with cheese (Includes: bread, bun or roll; pastrami)",1.0,1 large,205.0
27510920.0,"Corned beef sandwich on white, with cheese (Includes: bread, bun or roll; pastrami)",1.0,"1 regular or 6"" submarine",205.0
27510920.0,"Corned beef sandwich on white, with cheese (Includes: bread, bun or roll; pastrami)",1.0,1 miniature/slider,70.0
27510920.0,"Corned beef sandwich on white, with cheese (Includes: bread, bun or roll; pastrami)",1.0,Quantity not specified,135.0
27510930.0,"Corned beef sandwich on wheat (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,Per 100g,100.0
27510930.0,"Corned beef sandwich on wheat (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,1 regular,115.0
27510930.0,"Corned beef sandwich on wheat (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,1 large,175.0
27510930.0,"Corned beef sandwich on wheat (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,"1 regular or 6"" submarine",175.0
27510930.0,"Corned beef sandwich on wheat (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,1 miniature/slider,60.0
27510930.0,"Corned beef sandwich on wheat (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,Quantity not specified,115.0
27510940.0,"Corned beef sandwich on wheat, with cheese (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,Per 100g,100.0
27510940.0,"Corned beef sandwich on wheat, with cheese (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,1 regular,135.0
27510940.0,"Corned beef sandwich on wheat, with cheese (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,1 large,205.0
27510940.0,"Corned beef sandwich on wheat, with cheese (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,"1 regular or 6"" submarine",205.0
27510940.0,"Corned beef sandwich on wheat, with cheese (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,1 miniature/slider,70.0
27510940.0,"Corned beef sandwich on wheat, with cheese (Includes: bread, bun or roll; multigrain, whole grain, whole wheat; pastrami)",1.0,Quantity not specified,135.0
27510950.0,Reuben sandwich,1.0,Per 100g,100.0
27510950.0,Reuben sandwich,1.0,"1 sandwich, any size",215.0
27510950.0,Reuben sandwich,1.0,Quantity not specified,215.0
27513010.0,"Roast beef sandwich on white (Includes: bread, bun or roll)",1.0,Per 100g,100.0
27513010.0,"Roast beef sandwich on white (Includes: bread, bun or roll)",1.0,1 regular,115.0
27513010.0,"Roast beef sandwich on white (Includes: bread, bun or roll)",1.0,1 large,175.0
27513010.0,"Roast beef sandwich on white (Includes: bread, bun or roll)",1.0,"1 regular or 6"" submarine",175.0
27513010.0,"Roast beef sandwich on white (Includes: bread, bun or roll)",1.0,1 miniature/slider,60.0
